IDMEDIDOR;FECHA;MINIMA;MINIMA2;MAXIMA
2058;2015-09-29 00:00:00;-2,5;1,2;19
2058;2015-09-30 00:00:00;2,5;5,3;23,5
2058;2015-10-01 00:00:00;10,5;10;12,5
2058;2015-10-02 00:00:00;5,4;5;13
2058;2015-10-03 00:00:00;-4,5;-1,4;15,5
2058;2015-10-04 00:00:00;1;4;17
2058;2015-10-05 00:00:00;6,5;9;16,5
2058;2015-10-06 00:00:00;9;10,2;13,5
2058;2015-10-07 00:00:00;4,6;6,1;19,3
2058;2015-11-05 00:00:00;4,8;10;27
2058;2015-11-06 00:00:00;6,5;9,7;27,5
2058;2015-11-07 00:00:00;8,3;11;31,2
2058;2015-11-08 00:00:00;11,8;14;30,5
2058;2015-11-09 00:00:00;13,5;15,1;28
2058;2015-11-10 00:00:00;4;8,2;29
2058;2015-11-11 00:00:00;3,5;9;30,5
2058;2015-11-12 00:00:00;12,5;13,8;21,8
2058;2015-11-13 00:00:00;9;10;28
2058;2015-11-14 00:00:00;6,5;10,6;30,5
2058;2015-11-15 00:00:00;14,5;16,8;32
2058;2015-11-16 00:00:00;15;16,5;27
2058;2015-11-17 00:00:00;14;16,7;24
2058;2015-11-18 00:00:00;9,5;12,5;19
2058;2015-11-19 00:00:00;9,5;10,6;20,5
2058;2015-11-20 00:00:00;0,5;3,9;24,3
2058;2015-11-21 00:00:00;8,5;13;24,5
2058;2015-11-22 00:00:00;4,5;9,2;27,6
2058;2015-11-23 00:00:00;6,5;10,5;26,5
2058;2015-11-24 00:00:00;9;11,8;27,8
2058;2015-11-25 00:00:00;10;12;26,2
2058;2015-11-26 00:00:00;12,5;13,7;25
2058;2015-11-27 00:00:00;10,5;12,2;27,4
2058;2015-11-28 00:00:00;6,5;8,7;25,6
2058;2015-11-29 00:00:00;5,4;10;30,7
2058;2015-11-30 00:00:00;9,3;12;29,7
2058;2015-12-01 00:00:00;12;15,5;29,5
2058;2015-12-02 00:00:00;13,4;15;27
2058;2015-12-03 00:00:00;16;17;23
2058;2015-12-04 00:00:00;10,5;14,4;31,5
2058;2015-06-03 00:00:00;0;6,8;23,9
2058;2015-06-04 00:00:00;-3;2,4;22,4
2058;2015-06-05 00:00:00;3,5;8,1;25,7
2058;2015-06-06 00:00:00;1,5;5;21,4
2058;2015-06-07 00:00:00;4,5;4,4;18,5
2058;2015-06-08 00:00:00;-3,5;1,6;20,6
2058;2015-06-09 00:00:00;1,5;5;16,8
2058;2015-06-10 00:00:00;3,5;6,2;16,7
2058;2015-06-11 00:00:00;-5;0,8;16,9
2058;2015-06-12 00:00:00;-9;-1,6;19,8
2058;2015-06-13 00:00:00;-10;-5,6;13,9
2058;2015-06-14 00:00:00;-5,5;0,2;14,7
2058;2015-06-15 00:00:00;-1,9;2,8;20,9
2058;2015-06-16 00:00:00;-4;1,8;22
2058;2015-06-17 00:00:00;-3,5;-3;12
2058;2015-06-18 00:00:00;-15,5;-10,2;12
2058;2015-06-19 00:00:00;-6;-1;15,2
2058;2015-06-20 00:00:00;-5,2;1,7;19,5
2058;2015-12-05 00:00:00;11,5;13;23,8
2058;2015-12-06 00:00:00;6,5;9,2;28,5
2058;2015-12-07 00:00:00;11,5;14;31
2058;2015-12-08 00:00:00;15;16,3;27
2058;2015-12-09 00:00:00;11,5;13,5;30,6
2058;2015-12-10 00:00:00;9;12,7;31,5
2058;2015-12-11 00:00:00;7,8;13;33,5
2058;2015-12-12 00:00:00;8,5;15,4;29,5
2058;2015-12-13 00:00:00;8;12,8;31
2058;2015-12-14 00:00:00;7,5;10,6;29,5
2058;2015-12-15 00:00:00;6,5;11,3;28,8
2058;2015-12-16 00:00:00;16,5;17,2;29,5
2058;2015-12-17 00:00:00;11,5;14,4;25,5
2058;2015-12-18 00:00:00;8;10,1;23
2058;2015-12-19 00:00:00;3;8;28
2058;2015-12-20 00:00:00;9,5;12,6;29
2058;2015-12-21 00:00:00;4,5;11,8;29
2058;2015-12-22 00:00:00;14,5;15,8;28,5
2058;2015-12-23 00:00:00;14,4;15,6;27
2058;2015-12-24 00:00:00;8,5;12;32,4
2058;2015-12-25 00:00:00;16;19;35
2058;2015-12-26 00:00:00;17;20;37,6
2058;2015-12-27 00:00:00;20;23;37
2058;2015-12-28 00:00:00;23,5;23;37
2058;2015-12-29 00:00:00;18,5;19;32
2058;2015-12-30 00:00:00;16,8;17,3;31,1
2058;2015-12-31 00:00:00;12;17,2;29,5
2058;2016-01-01 00:00:00;12;17;30,5
2058;2016-01-02 00:00:00;14,5;16,8;30,5
2058;2016-01-03 00:00:00;16;20;27
2058;2016-01-04 00:00:00;16;17,8;29,8
2058;2016-01-05 00:00:00;18;19,6;28
2058;2016-01-06 00:00:00;13,5;15,1;28
2058;2016-01-07 00:00:00;10,5;13,8;28,5
2058;2016-01-08 00:00:00;16;17,6;30,5
2058;2016-01-09 00:00:00;15,2;15,6;25,4
2058;2016-01-10 00:00:00;14;16;29,2
2058;2016-01-11 00:00:00;17,6;19,2;31,5
2058;2016-01-12 00:00:00;17,5;19,2;31,5
2058;2016-07-01 00:00:00;6,5;6,8;9,5
2058;2016-07-02 00:00:00;6;6;8,5
2058;2016-07-03 00:00:00;6,8;7;9,5
2058;2016-07-04 00:00:00;5,8;4,2;13
2058;2016-07-05 00:00:00;-6,5;-2,6;15,5
2058;2016-07-06 00:00:00;-5,5;-0,6;17,3
2058;2016-07-07 00:00:00;-2,6;4;19,5
2058;2016-07-08 00:00:00;-3,5;1,2;17,5
2058;2016-07-09 00:00:00;-0,8;6,3;14
2058;2016-07-10 00:00:00;NULL;6;10
2058;2016-07-11 00:00:00;6,5;7;10,4
2058;2016-07-12 00:00:00;-3;1,5;17
2058;2016-07-13 00:00:00;-0,6;4,8;15,6
2058;2016-07-14 00:00:00;2,5;4,2;9,3
2058;2016-07-15 00:00:00;-3;1;10,6
2058;2016-07-16 00:00:00;NULL;-2,3;10,5
2058;2016-07-17 00:00:00;-6,8;-3,2;9,7
2058;2016-07-18 00:00:00;-0,6;2;12
2058;2016-07-19 00:00:00;-5;-1,8;13
2058;2016-07-20 00:00:00;-1,6;1,3;13,6
2058;2016-07-21 00:00:00;-2,5;0,8;14,5
2058;2016-07-22 00:00:00;-2,5;1,5;15,4
2058;2016-07-23 00:00:00;-1,6;2,3;12
2058;2016-07-24 00:00:00;-1,3;2,3;13,9
2058;2016-07-25 00:00:00;4,8;4,6;7
2058;2016-07-26 00:00:00;3;3,6;8
2058;2016-07-27 00:00:00;3,2;4;8
2058;2016-07-28 00:00:00;0,4;3,2;9,9
2058;2016-07-29 00:00:00;0,5;4;14
2058;2016-07-30 00:00:00;-2;3;15,5
2058;2016-07-31 00:00:00;-2;2,6;15
2058;2016-08-01 00:00:00;-4;1,2;16,8
2058;2016-01-13 00:00:00;9,5;11,3;32,5
2058;2016-01-14 00:00:00;16,4;19,1;33
2058;2016-01-15 00:00:00;15,5;17,8;32,5
2058;2016-01-16 00:00:00;17;20,2;31,5
2058;2016-01-17 00:00:00;13,8;16,6;30
2058;2016-01-18 00:00:00;13,5;15;29,5
2058;2016-01-19 00:00:00;17,5;18;31,5
2058;2016-01-20 00:00:00;19,5;22;31,8
2058;2016-01-21 00:00:00;21,5;23;35
2058;2016-01-22 00:00:00;23,5;25,1;34,5
2058;2016-01-23 00:00:00;NULL;15;32
2058;2016-01-24 00:00:00;20;16;23
2058;2016-01-25 00:00:00;13,5;16;25,6
2058;2016-01-26 00:00:00;10,2;13;26,5
2058;2016-01-27 00:00:00;13,5;14;21,5
2058;2016-01-28 00:00:00;13,5;15,3;25,8
2058;2016-01-29 00:00:00;15;17,6;28,5
2058;2016-01-30 00:00:00;17;19;30,8
2058;2016-01-31 00:00:00;8,5;11,4;27,5
2058;2016-02-01 00:00:00;9,5;12,2;27
2058;2016-02-02 00:00:00;9,5;11,8;28,5
2058;2016-02-03 00:00:00;8,5;16;31
2058;2016-02-04 00:00:00;16;19;31
2058;2016-02-05 00:00:00;18,5;19,4;30,2
2058;2016-02-06 00:00:00;10,5;18;30,5
2058;2016-02-07 00:00:00;17,2;17,6;26,3
2058;2016-02-08 00:00:00;14,2;16,5;29
2058;2016-02-09 00:00:00;13,5;16,5;32,8
2058;2016-02-10 00:00:00;15,4;17,4;32
2058;2016-02-11 00:00:00;19,5;20;29,5
2058;2016-02-12 00:00:00;18;19,8;33
2058;2016-02-13 00:00:00;10;15;29
2058;2016-02-14 00:00:00;8,5;12,8;30
2058;2016-02-15 00:00:00;12,7;15,3;30,7
2058;2015-06-21 00:00:00;-4,5;-1,2;20,2
2058;2015-06-22 00:00:00;-4;-3;11,2
2058;2015-06-23 00:00:00;-16,5;-11,2;12,5
2058;2015-06-24 00:00:00;-4,5;-1,8;16
2058;2016-02-16 00:00:00;19,8;19,4;33,6
2058;2016-02-17 00:00:00;12,3;14,6;29
2058;2016-02-18 00:00:00;13;14,9;25,7
2058;2016-02-19 00:00:00;9,8;14,8;27,7
2058;2015-06-25 00:00:00;5;8;12,9
2058;2015-06-26 00:00:00;-4;-1,2;18,4
2058;2015-06-27 00:00:00;11;12,4;17,1
2058;2015-06-28 00:00:00;3,8;5,2;19,4
2058;2015-06-29 00:00:00;-1,5;3,2;21,8
2058;2015-06-30 00:00:00;-4,5;1;17,9
2058;2015-07-01 00:00:00;-5,5;-0,5;15,2
2058;2015-07-02 00:00:00;1;4,7;16,5
2058;2015-07-03 00:00:00;-7;-2,2;12
2058;2015-07-04 00:00:00;-10;-7;14
2058;2015-07-05 00:00:00;-8;-1,4;12,4
2058;2015-07-06 00:00:00;-9,5;-5,4;19,8
2058;2015-07-07 00:00:00;-4,5;-0,9;21,2
2058;2015-07-08 00:00:00;2,5;5,8;20,5
2058;2015-07-09 00:00:00;-1;2,4;21
2058;2015-07-10 00:00:00;-4,5;0,8;9,5
2058;2015-07-11 00:00:00;-1,5;1;12
2058;2015-07-12 00:00:00;7;8;10
2058;2015-07-13 00:00:00;-1;0,8;14,5
2058;2015-07-14 00:00:00;-3,5;-0,2;14,8
2058;2015-07-15 00:00:00;-6;-1;20
2058;2015-07-16 00:00:00;-4;-2;16,8
2058;2015-07-17 00:00:00;-3;-0,9;20
2058;2015-07-18 00:00:00;-5;1,4;15,2
2058;2015-07-19 00:00:00;-5,5;-3;16,2
2058;2015-07-20 00:00:00;-10;-6,2;14,8
2058;2015-07-21 00:00:00;-6;-2,2;19
2058;2015-07-22 00:00:00;-7;-3,8;19,2
2058;2015-07-23 00:00:00;-2,5;1;23
2058;2015-07-24 00:00:00;-4,6;-1,2;23,4
2058;2015-07-25 00:00:00;1;2,8;19,6
2058;2015-07-26 00:00:00;8,5;10,2;19,7
2058;2015-07-27 00:00:00;2,4;5,7;23
2058;2015-07-28 00:00:00;6,9;8,4;22,3
2058;2015-07-29 00:00:00;-1,6;3,5;20,7
2058;2015-07-30 00:00:00;1,1;4,8;15,5
2058;2015-07-31 00:00:00;7,9;3,8;19,2
2058;2015-08-01 00:00:00;-0,3;1,8;21,8
2058;2015-08-02 00:00:00;-1;1,2;20
2058;2015-08-03 00:00:00;-4,2;3,2;19,5
2058;2015-08-04 00:00:00;-0,5;4,6;21,2
2058;2015-08-05 00:00:00;6,6;8,5;14,2
2058;2015-08-06 00:00:00;12;12,8;15,9
2058;2015-08-07 00:00:00;3,5;5,2;15,4
2058;2015-08-08 00:00:00;3,5;4;12
2058;2015-08-09 00:00:00;6,5;6,8;11,8
2058;2015-08-10 00:00:00;3,5;4,8;18
2058;2015-08-11 00:00:00;5;5,7;16,1
2058;2015-08-12 00:00:00;-2;0,2;14,9
2058;2015-08-13 00:00:00;-3,4;0,6;13,6
2058;2015-08-14 00:00:00;-8;-5,6;16,1
2058;2015-08-15 00:00:00;-3,5;-0,5;19,9
2058;2015-08-16 00:00:00;-5,5;2,5;20,3
2058;2015-08-17 00:00:00;-0,5;2,4;25
2058;2015-08-18 00:00:00;-2;2,6;21,6
2058;2015-08-19 00:00:00;-2,5;1,1;19,9
2058;2015-08-20 00:00:00;0,5;3,8;13,6
2058;2015-08-21 00:00:00;4,5;11,8;23
2058;2015-08-22 00:00:00;4;6,2;20,7
2058;2015-08-23 00:00:00;-1,5;1,4;14,1
2058;2015-08-24 00:00:00;2;4,2;20,6
2058;2015-08-25 00:00:00;7;8,4;20,5
2058;2015-08-26 00:00:00;-1,5;3,6;23,9
2058;2016-02-24 00:00:00;16;19;29,5
2058;2016-02-25 00:00:00;10,5;13,8;28,3
2058;2016-02-26 00:00:00;8;11,8;25,5
2058;2016-02-27 00:00:00;3,8;8,2;26
2058;2016-02-28 00:00:00;5,5;9,2;27,5
2058;2016-02-29 00:00:00;10,5;13;28,3
2058;2016-03-01 00:00:00;9,8;12,2;26,5
2058;2016-03-02 00:00:00;8,5;12,8;25
2058;2016-03-03 00:00:00;12;15,1;24
2058;2016-03-04 00:00:00;14,5;15;28,2
2058;2016-03-05 00:00:00;9,4;11;27,4
2058;2016-03-06 00:00:00;6,2;9,2;27,5
2058;2016-03-07 00:00:00;14;15,8;26,5
2058;2016-03-08 00:00:00;11,3;14,4;28
2058;2016-03-09 00:00:00;12,5;14,8;24
2058;2016-03-10 00:00:00;5,6;8,8;23,2
2058;2016-03-11 00:00:00;-1,6;7;26
2058;2016-03-12 00:00:00;5;10;25,5
2058;2016-03-13 00:00:00;10;11;27,8
2058;2016-03-14 00:00:00;11,4;13,8;28,5
2058;2016-03-15 00:00:00;13,5;16,3;31,5
2058;2016-03-16 00:00:00;12;15;32
2058;2016-03-17 00:00:00;20,2;22,3;32
2058;2016-03-18 00:00:00;6;10,6;21,8
2058;2016-03-19 00:00:00;-1,5;3,2;20,6
2058;2016-03-20 00:00:00;2,5;4,2;23
2058;2016-03-21 00:00:00;3;7,4;24,5
2058;2016-03-22 00:00:00;6;10;31,5
2058;2016-03-23 00:00:00;9;13;31
2058;2016-03-24 00:00:00;12;15,4;24,5
2058;2016-03-25 00:00:00;9;11;22
2058;2016-03-26 00:00:00;3;6,2;23,5
2058;2016-03-27 00:00:00;5,5;8,6;27
2058;2016-03-28 00:00:00;6;10,5;30
2058;2016-03-29 00:00:00;7,5;11,8;31,2
2058;2016-03-30 00:00:00;14;16,4;31
2058;2016-03-31 00:00:00;16,5;18,7;28
2058;2016-04-01 00:00:00;16;17;21
2058;2016-04-02 00:00:00;16,8;17,2;21,8
2058;2016-04-03 00:00:00;9,3;11,6;21
2058;2016-04-04 00:00:00;12,5;14;16
2058;2016-04-05 00:00:00;10,5;11,2;17,5
2058;2016-04-06 00:00:00;12;13,5;23
2058;2016-04-07 00:00:00;8,6;11,6;23
2058;2016-04-08 00:00:00;8,8;14;17
2058;2016-04-09 00:00:00;5;10,8;21
2058;2016-04-10 00:00:00;2;5,8;17
2058;2016-04-11 00:00:00;4,5;5,8;17
2058;2016-04-12 00:00:00;4,6;9,2;20,3
2058;2016-04-13 00:00:00;NULL;14,9;23
2058;2016-04-14 00:00:00;8;10,6;27,3
2058;2016-04-15 00:00:00;11,5;15;27,3
2058;2016-04-16 00:00:00;NULL;11,6;22
2058;2016-04-17 00:00:00;9,5;10;14,5
2058;2016-04-18 00:00:00;NULL;8;15,5
2058;2016-04-19 00:00:00;3,8;7,5;21,9
2058;2016-04-20 00:00:00;NULL;9,2;26,5
2058;2016-04-21 00:00:00;NULL;5,2;20,8
2058;2016-04-22 00:00:00;5,5;8,6;19
2058;2016-04-23 00:00:00;6,4;10;18
2058;2016-04-24 00:00:00;8,5;10;13,5
2058;2016-04-25 00:00:00;4,6;4,2;14,2
2058;2016-04-26 00:00:00;NULL;4,1;13
2058;2016-04-27 00:00:00;-5,6;-1,3;13,4
2058;2016-04-28 00:00:00;-6,1;-1,2;17,5
2058;2016-04-29 00:00:00;-1;4,8;13,5
2058;2016-04-30 00:00:00;-7,5;-4,2;16
2058;2016-05-01 00:00:00;3,3;6,2;16
2058;2016-05-02 00:00:00;4,5;6,3;14
2058;2016-05-03 00:00:00;-3,6;0,1;18,6
2058;2016-05-04 00:00:00;6;9,1;17
2058;2016-05-05 00:00:00;5,6;8,2;13,8
2058;2016-05-06 00:00:00;10,3;11,1;15
2058;2016-05-07 00:00:00;9,5;10;13
2058;2016-05-08 00:00:00;4,9;8;14
2058;2016-05-09 00:00:00;6,6;10,4;15,8
2058;2016-05-10 00:00:00;5,8;8;14,4
2058;2016-05-11 00:00:00;1,4;5;16,8
2058;2016-05-12 00:00:00;1,4;4;11,5
2058;2016-05-13 00:00:00;6,5;7,8;17,5
2058;2016-05-14 00:00:00;5;8,2;13,8
2058;2016-05-15 00:00:00;9,5;10,4;14,3
2058;2016-05-16 00:00:00;-1,6;1,8;11
2058;2016-05-17 00:00:00;-1,9;1,9;8,9
2058;2016-05-18 00:00:00;4,4;5,3;11,5
2058;2016-05-19 00:00:00;6,6;7,8;12,5
2058;2016-05-20 00:00:00;6,2;6,4;13
2058;2016-05-21 00:00:00;-2,6;1,6;13,2
2058;2016-05-22 00:00:00;-6,5;-2;17,5
2058;2016-05-23 00:00:00;-3,7;-0,2;19
2058;2016-05-24 00:00:00;2,5;5,4;16,7
2058;2016-05-25 00:00:00;0,8;4,8;16
2058;2016-05-26 00:00:00;4,5;6,3;12,5
2058;2016-05-27 00:00:00;5,5;9;12,5
2058;2016-05-28 00:00:00;8,2;8,4;12,5
2058;2016-05-29 00:00:00;6;8;12,3
2058;2016-05-30 00:00:00;8,8;9,6;12,5
2058;2016-05-31 00:00:00;8,2;7;13,5
2058;2016-06-01 00:00:00;3,8;5,8;13,3
2058;2016-06-02 00:00:00;6;6,8;11,5
2058;2016-06-03 00:00:00;0,9;3,7;12,5
2058;2016-06-04 00:00:00;2;4;10
2058;2016-06-05 00:00:00;-0,5;4,2;13,5
2058;2016-06-06 00:00:00;-1,1;2,8;16,8
2058;2016-06-07 00:00:00;-1,6;3,3;14,5
2058;2016-06-08 00:00:00;-7,5;-3,4;16,5
2058;2016-06-09 00:00:00;-4,6;-0,6;11
2058;2016-06-10 00:00:00;-10,5;-3,6;11,3
2058;2016-06-11 00:00:00;-6,5;-0,5;17
2058;2016-06-12 00:00:00;-7,2;-1,3;15
2058;2016-06-13 00:00:00;0;4,3;16,5
2058;2016-06-14 00:00:00;-1,4;1,4;12,5
2058;2016-06-15 00:00:00;0,5;4,7;16,4
2058;2016-06-16 00:00:00;-3,2;-1,2;17,3
2058;2016-06-17 00:00:00;-8,6;-2,6;17,5
2058;2016-06-18 00:00:00;-3;1,2;18
2058;2016-06-19 00:00:00;-3,1;1,2;14
2058;2016-06-20 00:00:00;-1,5;2,3;14,8
2058;2016-06-21 00:00:00;-4,6;-0,4;12,6
2058;2016-06-22 00:00:00;-3,6;-1,6;16
2058;2016-06-23 00:00:00;-5,5;-3;13,5
2058;2016-06-24 00:00:00;0,5;1,8;14,7
2058;2016-06-25 00:00:00;-5,8;-3,3;13,3
2058;2016-06-26 00:00:00;-5,5;-3,1;10,7
2058;2016-06-27 00:00:00;3;5;9,8
2058;2016-06-28 00:00:00;6;6,2;10,5
2058;2016-06-29 00:00:00;1,5;4,4;15,8
2058;2016-06-30 00:00:00;0;2,8;13,5
2058;2016-02-20 00:00:00;9,5;14,6;28
2058;2016-02-21 00:00:00;16,8;22,5;30,8
2058;2016-02-22 00:00:00;21,2;22,6;34
2058;2016-02-23 00:00:00;17,4;18,2;30
2058;2016-08-02 00:00:00;-3;1;15
2058;2016-08-03 00:00:00;1;4,5;16,8
2058;2016-08-04 00:00:00;-3,2;2,2;17,6
2058;2016-08-05 00:00:00;-1,6;2,3;19,5
2058;2016-08-06 00:00:00;-1,2;-0,3;18,5
2058;2016-08-07 00:00:00;-5;-0,3;18
2058;2016-08-08 00:00:00;-1;5,8;18,6
2058;2016-08-09 00:00:00;-7,6;-2;21,8
2058;2016-08-10 00:00:00;-1,9;3,3;23
2058;2016-08-11 00:00:00;7;9;22,5
2058;2016-08-12 00:00:00;-3;1,5;20
2058;2016-08-13 00:00:00;5,5;8;21,5
2058;2016-08-14 00:00:00;0,5;5,2;21,3
2058;2016-08-15 00:00:00;-2;2;18,5
2058;2016-08-16 00:00:00;-2,2;2;21
2058;2016-08-17 00:00:00;-7,5;-0,5;19,3
2058;2016-08-18 00:00:00;-6,5;0,5;18,5
2058;2016-08-19 00:00:00;-8,5;-1,3;16,8
2058;2016-08-20 00:00:00;-3;1,8;10,5
2058;2016-08-21 00:00:00;-8,8;-3,8;18
2058;2016-08-22 00:00:00;-3,2;2,6;25,3
2058;2016-08-23 00:00:00;-4,5;1;26
2058;2016-08-24 00:00:00;-1,3;3,2;24,5
2058;2016-08-25 00:00:00;1,1;5,8;27,8
2058;2016-08-26 00:00:00;4,2;5,3;19
2058;2016-08-27 00:00:00;5,4;2,1;14
2058;2016-08-28 00:00:00;-7;-1,3;12,9
2058;2016-08-29 00:00:00;-7,4;-2,9;18
2058;2016-08-30 00:00:00;-2;1,2;24,8
2058;2016-08-31 00:00:00;4,2;6,8;15,6
2058;2016-09-01 00:00:00;-11,3;-3,8;16,3
2058;2016-09-02 00:00:00;-12;-4;15,9
2058;2016-09-03 00:00:00;-10;-3;13,9
2058;2016-09-04 00:00:00;-11;-4;12,5
2058;2016-09-05 00:00:00;-9,5;-3,7;11
2058;2016-09-06 00:00:00;-9,4;-3,8;15,5
2058;2016-09-07 00:00:00;-9;-2,6;19,6
2058;2016-09-08 00:00:00;-3;3,1;28,5
2058;2016-09-09 00:00:00;-0,8;4,2;23
2058;2016-09-10 00:00:00;5,2;5,5;25,3
2058;2016-09-11 00:00:00;3,2;5,2;29,5
2058;2016-09-12 00:00:00;6;10;21,8
2058;2016-09-13 00:00:00;3,1;8,4;20
2058;2016-09-14 00:00:00;-0,2;4,8;18,3
2058;2016-09-15 00:00:00;-2,3;2,7;25,5
2058;2016-09-16 00:00:00;3,5;6;18
2058;2016-09-17 00:00:00;3,5;5,4;19,5
2058;2016-09-18 00:00:00;-3,5;1,4;19,8
2058;2016-09-19 00:00:00;-3,5;0,2;19,3
2058;2016-09-20 00:00:00;3,8;7,1;24,3
2058;2016-09-21 00:00:00;5,4;8;28
2058;2016-09-22 00:00:00;4,5;7,2;22,5
2058;2016-09-23 00:00:00;-9,6;-4,2;18
2058;2016-09-24 00:00:00;-4,5;1,5;21
2058;2016-09-25 00:00:00;-1,5;4,2;22,8
2058;2016-09-26 00:00:00;2,5;5,2;27,8
2058;2016-09-27 00:00:00;7,5;10;26,5
2058;2016-09-28 00:00:00;8,5;10;21,5
2058;2016-09-29 00:00:00;6,5;7;13,2
2058;2016-09-30 00:00:00;7,5;7,8;12,5
2058;2016-10-01 00:00:00;3,5;7;21
2058;2016-10-02 00:00:00;9,8;11,4;22,8
2058;2016-10-03 00:00:00;10,5;10,8;25,5
2058;2016-10-04 00:00:00;12,5;9;12,8
2058;2016-10-05 00:00:00;-0,1;3,8;20,9
2058;2016-10-06 00:00:00;3,5;5,3;18,5
2058;2016-10-07 00:00:00;3,8;6,8;19,8
2058;2016-10-08 00:00:00;-1,3;1,2;21
2058;2016-10-09 00:00:00;3,5;7,8;20,8
2058;2016-10-10 00:00:00;6,5;8,4;25,5
2058;2016-10-11 00:00:00;7,5;9,4;21,7
2058;2016-10-12 00:00:00;6;9,6;26,5
2058;2016-10-13 00:00:00;3,5;8,6;22,5
2058;2016-10-14 00:00:00;6,9;9,9;20,2
2058;2016-10-15 00:00:00;7,5;9,8;23
2058;2016-10-16 00:00:00;11,5;11;22,5
2058;2016-10-17 00:00:00;2;5,5;17,5
2058;2016-10-18 00:00:00;10;10,7;14
2058;2016-10-19 00:00:00;9,3;9,2;11,5
2058;2016-10-20 00:00:00;7;7,8;14,8
2058;2016-10-21 00:00:00;NULL;3;19,8
2058;2016-10-22 00:00:00;7;8,5;21
2058;2016-10-23 00:00:00;NULL;15,9;24,8
2058;2016-10-24 00:00:00;11;12;16,3
2058;2016-10-25 00:00:00;12;13;15
2058;2016-10-26 00:00:00;10;11;22,5
2058;2016-10-27 00:00:00;1,5;3,6;20,5
2058;2016-10-28 00:00:00;5,2;5,8;23
2058;2016-10-29 00:00:00;9,8;12,4;26,5
2058;2016-10-30 00:00:00;7,3;11;26,8
2058;2016-10-31 00:00:00;10,6;12,8;25,6
2058;2016-11-01 00:00:00;9,2;10,2;24
2058;2016-11-02 00:00:00;0,5;6,5;22
2058;2016-11-03 00:00:00;7,5;10;31,5
2058;2016-11-04 00:00:00;7;11,8;29
2058;2016-11-05 00:00:00;11;16,2;33,8
2058;2016-11-06 00:00:00;12;14,8;29,5
2058;2016-11-07 00:00:00;7,7;10,2;26
2058;2016-11-08 00:00:00;6,4;10;26
2058;2016-11-09 00:00:00;13,5;14,4;25,5
2058;2016-11-10 00:00:00;6,5;10,3;25,1
2058;2016-11-11 00:00:00;1,5;6;24,8
2058;2016-11-12 00:00:00;6,7;9,3;26,8
2058;2016-11-13 00:00:00;13,5;14,5;26
2058;2016-11-14 00:00:00;9,5;13;29,3
2058;2016-11-15 00:00:00;8;11,4;24
2058;2016-11-16 00:00:00;4,2;8,1;21,5
2058;2016-11-17 00:00:00;1;5;20
2058;2016-11-18 00:00:00;2,8;6,4;25,5
2058;2016-11-19 00:00:00;6,8;12;29,5
2058;2016-11-20 00:00:00;8;11,8;22
2058;2016-11-21 00:00:00;-0,5;4,2;22,5
2058;2016-11-22 00:00:00;1,6;6,7;27
2058;2016-11-23 00:00:00;3,6;10,8;31,5
2058;2016-11-24 00:00:00;10,5;14;31
2058;2016-11-25 00:00:00;9;14,2;30,1
2058;2016-11-26 00:00:00;16;17,2;24
2058;2016-11-27 00:00:00;7,5;11;25
2058;2016-11-28 00:00:00;11,5;13,6;28,3
2058;2016-11-29 00:00:00;8;12,8;31,5
2058;2016-11-30 00:00:00;10,5;10,6;31,5
2058;2016-12-01 00:00:00;14;16,4;36
2058;2016-12-02 00:00:00;17;NULL;33,6
2058;2016-12-04 00:00:00;NULL;11;36
2058;2016-12-05 00:00:00;14,4;16,4;26,5
2058;2016-12-06 00:00:00;3,5;6,8;28,3
2058;2016-12-07 00:00:00;6,2;10,3;31
2058;2016-12-08 00:00:00;5,5;8;27
2058;2016-12-09 00:00:00;8,2;11,6;31,5
2058;2016-12-10 00:00:00;9,5;13,3;32,8
2058;2016-12-11 00:00:00;10,6;18;31
2058;2016-12-12 00:00:00;9,5;13,8;32,5
2058;2016-12-13 00:00:00;2;6,5;24,5
2058;2016-12-14 00:00:00;1;4,5;29,3
2058;2016-12-15 00:00:00;13;16;35
2058;2016-12-16 00:00:00;18;20,4;33,5
2058;2016-12-17 00:00:00;15,5;17,5;34,5
2058;2016-12-18 00:00:00;15,5;12,4;30,2
2058;2016-12-19 00:00:00;5,6;9,2;33,5
2058;2016-12-20 00:00:00;13,5;17,4;35
2058;2016-12-21 00:00:00;18;20,8;29,5
2058;2016-12-22 00:00:00;4,5;9,4;28,8
2058;2016-12-23 00:00:00;7;12,6;33
2058;2016-12-24 00:00:00;13,5;16;33
2058;2016-12-25 00:00:00;17,6;19,8;30
2058;2016-12-26 00:00:00;13,5;16,3;27
2058;2016-12-27 00:00:00;5,6;10,5;32
2058;2016-12-28 00:00:00;8,5;13,2;34
2058;2016-12-29 00:00:00;13,5;18,3;35,5
2058;2016-12-30 00:00:00;18;19,8;37
2058;2016-12-31 00:00:00;16,2;19,8;31
2058;2017-01-01 00:00:00;10,7;14,4;30,5
2058;2017-01-02 00:00:00;10,8;14,6;32,7
2058;2017-01-03 00:00:00;12,6;18;30
2058;2017-01-04 00:00:00;8,5;13;29
2058;2017-01-05 00:00:00;7,5;12,7;25
2058;2017-01-06 00:00:00;5,8;10;33,5
2058;2017-01-07 00:00:00;16,5;20,2;34,5
2058;2017-01-08 00:00:00;15,8;17;31
